1.002224026,-1.83541E-05,0.14
1.013699218,0.000159677,0.14
1.049069031,0.000429604,0.14
1.071192234,0.000521218,0.14
1.094220655,0.00052487,0.14
1.11992571,0.000440841,0.14
1.151838528,0.000322554,0.14
1.180192905,0.000274187,0.14
1.218293977,0.000209745,0.14
1.27764425,0.000183915,0.14
1.319288156,0.000120035,0.14
1.368006024,0.00011014,0.14
1.410523934,9.92618E-05,0.14
1.453041843,8.83836E-05,0.14
1.495575359,7.02324E-06,0.14
1.521264807,-6.52381E-06,0.14
1.580618981,-4.99742E-05,0.14
1.639064036,1.2158E-05,0.14
1.699300017,-1.35314E-05,0.14
1.76129571,1.39216E-05,0.14
1.824188816,-1.13464E-05,0.14
1.864045698,-5.02552E-06,0.14
1.90390258,1.2954E-06,0.14
1.958816506,1.00042E-05,0.14
1.996016263,1.59037E-05,0.14
1.010199304,-3.47104E-05,0.15
1.039470604,-0.000223901,0.15
1.067856195,-0.000413232,0.15
1.108637804,-0.000582976,0.15
1.14499087,-0.000753422,0.15
1.191063318,-0.0008166,0.15
1.244198024,-0.000772931,0.15
1.289345746,-0.000660044,0.15
1.331828539,-0.000512337,0.15
1.375200943,-0.000382111,0.15
1.41502661,-0.000234826,0.15
1.463705461,-6.85156E-05,0.15
1.517686857,0.000151499,0.15
1.564594291,0.000317528,0.15
1.613273142,0.000483839,0.15
1.659329983,0.000491143,0.15
1.708028343,0.000569351,0.15
1.764709784,0.000595961,0.15
1.821402931,0.00056971,0.15
1.898463471,0.000564309,0.15
1.960470869,0.000538901,0.15
1.998564138,0.0005097,0.15
0.999562998,0,0.16
1.032455168,-0.000542194,0.16
1.07686545,-0.001099028,0.16
1.129231502,-0.001584115,0.16
1.174449456,-0.001788398,0.16
1.219589375,-0.00164027,0.16
1.272642143,-0.00122657,0.16
1.323919592,-0.00079553,0.16
1.365493265,-0.000542241,0.16
1.400870882,-0.000307555,0.16
1.445097779,-3.62243E-05,0.16
1.502590795,0.000325316,0.16
1.557446194,0.000598333,0.16
1.615863936,0.000783809,0.16
1.67961934,0.000864405,0.16
1.730986531,0.000890172,0.16
1.795643251,0.000900426,0.16
1.861181777,0.000928441,0.16
1.904585395,0.000917703,0.16
1.967486305,0.000857194,0.16
1.9984822,0.000879731,0.16
0.998230814,-3.87581E-05,0.17
1.014981449,-0.000459895,0.17
1.029986331,-0.000757868,0.17
1.050290959,-0.001143386,0.17
1.086529975,-0.001632947,0.17
1.119269674,-0.001911424,0.17
1.152060145,-0.00196082,0.17
1.196414763,-0.001832783,0.17
1.238144894,-0.001546432,0.17
1.270119117,-0.001278735,0.17
1.305659051,-0.000922554,0.17
1.365147432,-0.000510978,0.17
1.408642843,-0.000259684,0.17
1.469006054,9.91213E-05,0.17
1.508951377,0.000332419,0.17
1.555996876,0.000601711,0.17
1.603917204,0.000818231,0.17
1.655360281,0.000929397,0.17
1.717426284,0.000971201,0.17
1.757320836,0.000975419,0.17
1.806076938,0.000962953,0.17
1.8539504,0.000968014,0.17
1.915996876,0.000921711,0.17
1.966529975,0.000927053,0.17
2.001976177,0.000860316,0.17
1.001440866,-7.90215E-06,0.18
1.025320312,-0.000519773,0.18
1.0651456,-0.001136377,0.18
1.115640763,-0.001468032,0.18
1.182136806,-0.001407739,0.18
1.247771868,-0.00111694,0.18
1.306316613,-0.000809157,0.18
1.363094185,-0.000448347,0.18
1.43052394,3.77652E-05,0.18
1.497939936,0.000399708,0.18
1.547617363,0.000688808,0.18
1.599059997,0.000907144,0.18
1.683296575,0.001058016,0.18
1.746248442,0.001135669,0.18
1.806524978,0.001071131,0.18
1.873893797,0.001007348,0.18
1.948354897,0.000944319,0.18
1.997114337,0.000949509,0.18
1.003210005,-4.31906E-05,0.19
1.051049493,-0.000339651,0.19
1.104216055,-0.000564591,0.19
1.159175345,-0.000611957,0.19
1.215029034,-0.000588274,0.19
1.26024823,-0.000530246,0.19
1.310794501,-0.000400698,0.19
1.353356057,-0.000325215,0.19
1.402139086,-0.000107163,0.19
1.443829832,0.000110135,0.19
1.516565039,0.000472643,0.19
1.583082705,0.00072806,0.19
1.626534728,0.000839114,0.19
1.675302031,0.000915258,0.19
1.724059506,0.000902709,0.19
1.774593983,0.000925826,0.19
1.826013029,0.000931298,0.19
1.872993501,0.000883083,0.19
1.904906806,0.000868742,0.19
1.93416247,0.000871855,0.19
2.002419789,0.000825905,0.19
1.000003905,-3.85706E-05,0.2
1.032856864,0.000193978,0.2
1.068338215,0.000285835,0.2
1.104698301,0.000342542,0.2
1.14901777,0.000311986,0.2
1.195094708,0.000211131,0.2
1.234083187,0.000127147,0.2
1.273966022,7.85003E-05,0.2
1.316520211,8.29994E-05,0.2
1.359980473,0.0001757,0.2
1.408767819,0.000304206,0.2
1.451329818,0.000343948,0.2
1.492126538,0.000418746,0.2
1.530271431,0.000528506,0.2
1.589685608,0.000605272,0.2
1.642003515,0.000663667,0.2
1.703175161,0.000670135,0.2
1.75282562,0.000693005,0.2
1.814879906,0.000681945,0.2
1.869849639,0.000705378,0.2
1.914169108,0.000674821,0.2
1.954055848,0.000643796,0.2
1.993063855,0.00064792,0.2
0.99911736,-3.86643E-05,0.22
1.019691467,0.000791705,0.22
1.047361843,0.001640445,0.22
1.072298379,0.002154095,0.22
1.101632494,0.002509619,0.22
1.138847881,0.002425448,0.22
1.178672134,0.002112478,0.22
1.214059754,0.001781418,0.22
1.246799453,0.001502941,0.22
1.295493068,0.00120853,0.22
1.333575474,0.001036344,0.22
1.382292521,0.000847663,0.22
1.434571373,0.000729842,0.22
1.486858036,0.000647264,0.22
1.526729154,0.000545753,0.22
1.577242726,0.000462988,0.22
1.628658465,0.000450803,0.22
1.681839484,0.000403562,0.22
1.73503222,0.000409186,0.22
1.7793595,0.000413872,0.22
1.820140598,0.000418184,0.22
1.873333333,0.000423808,0.22
1.918539348,0.000393345,0.22
1.959312634,0.000362414,0.22
1.996559266,0.000419215,0.22
